"","Year","Country","Code","Latitude","Longitude","Average Temperature","CO2 Emissions","Change In Temperature"
"309",1959,"Argentina","ARG",-38.416097,-63.616672,14.35425,48948799,-0.589166666666667
"310",1960,"Argentina","ARG",-38.416097,-63.616672,14.9936666666667,48764500,0.639416666666669
"311",1961,"Argentina","ARG",-38.416097,-63.616672,14.9729166666667,51126710,-0.0207500000000014
"312",1962,"Argentina","ARG",-38.416097,-63.616672,14.8524166666667,53640125,-0.1205
"313",1963,"Argentina","ARG",-38.416097,-63.616672,14.8471666666667,50032660,-0.0052500000000002
"314",1964,"Argentina","ARG",-38.416097,-63.616672,14.43125,55670041,-0.415916666666666
"315",1965,"Argentina","ARG",-38.416097,-63.616672,14.9095833333333,58804850,0.478333333333333
"316",1966,"Argentina","ARG",-38.416097,-63.616672,14.678,63072667,0
"317",1967,"Argentina","ARG",-38.416097,-63.616672,15.04975,65475982,0.371749999999999
"318",1968,"Argentina","ARG",-38.416097,-63.616672,15.1969166666667,69009217,0.147166666666667
"319",1969,"Argentina","ARG",-38.416097,-63.616672,15.2628333333333,77248870,0.0659166666666664
"320",1970,"Argentina","ARG",-38.416097,-63.616672,15.1953333333333,82648001,-0.067499999999999
"321",1971,"Argentina","ARG",-38.416097,-63.616672,14.6511666666667,88847186,-0.544166666666667
"322",1972,"Argentina","ARG",-38.416097,-63.616672,14.8184166666667,90066754,0.167250000000001
"323",1973,"Argentina","ARG",-38.416097,-63.616672,14.5979166666667,93976069,-0.220500000000001
"324",1974,"Argentina","ARG",-38.416097,-63.616672,14.6376666666667,95480603,0.0397499999999997
"325",1975,"Argentina","ARG",-38.416097,-63.616672,14.9396666666667,94845765,0.302000000000001
"326",1976,"Argentina","ARG",-38.416097,-63.616672,14.44025,99699513,-0.499416666666667
"327",1977,"Argentina","ARG",-38.416097,-63.616672,15.35125,100706307,0.911
"328",1978,"Argentina","ARG",-38.416097,-63.616672,15.1860833333333,102556123,-0.165166666666668
"329",1979,"Argentina","ARG",-38.416097,-63.616672,14.9746666666667,110616771,-0.211416666666665
"330",1980,"Argentina","ARG",-38.416097,-63.616672,15.2269166666667,108656875,0.252249999999998
"331",1981,"Argentina","ARG",-38.416097,-63.616672,15.1674166666667,101969306,-0.0594999999999981
"332",1982,"Argentina","ARG",-38.416097,-63.616672,15.25675,103351842,0.0893333333333324
"333",1983,"Argentina","ARG",-38.416097,-63.616672,14.9543333333333,105142800,-0.302416666666666
"334",1984,"Argentina","ARG",-38.416097,-63.616672,14.4008333333333,106452464,-0.553500000000001
"335",1985,"Argentina","ARG",-38.416097,-63.616672,15.32625,100531941,0.925416666666667
"336",1986,"Argentina","ARG",-38.416097,-63.616672,15.33475,104150993,0.00849999999999973
"337",1987,"Argentina","ARG",-38.416097,-63.616672,15.1875,114878347,-0.14725
"338",1988,"Argentina","ARG",-38.416097,-63.616672,14.8363333333333,121405880,-0.351166666666666
"339",1989,"Argentina","ARG",-38.416097,-63.616672,15.543,117021309,0.706666666666667
"340",1990,"Argentina","ARG",-38.416097,-63.616672,15.1550833333333,112079088,-0.387916666666667
"341",1991,"Argentina","ARG",-38.416097,-63.616672,15.0975833333333,117505744,-0.057500000000001
"342",1992,"Argentina","ARG",-38.416097,-63.616672,14.7391666666667,121230584,-0.358416666666667
"343",1993,"Argentina","ARG",-38.416097,-63.616672,15.0986666666667,117777485,0.359500000000001
"344",1994,"Argentina","ARG",-38.416097,-63.616672,15.5786666666667,122229002,0.48
"345",1995,"Argentina","ARG",-38.416097,-63.616672,15.1498333333333,127764859,-0.428833333333333
"346",1996,"Argentina","ARG",-38.416097,-63.616672,15.2115833333333,134762070,0.06175
"347",1997,"Argentina","ARG",-38.416097,-63.616672,15.6206666666667,137641464,0.409083333333333
"348",1998,"Argentina","ARG",-38.416097,-63.616672,15.26175,139451896,-0.358916666666666
"349",1999,"Argentina","ARG",-38.416097,-63.616672,15.0649166666667,147285131,-0.196833333333334
"350",2000,"Argentina","ARG",-38.416097,-63.616672,14.7505,142358347,-0.314416666666666
"351",2001,"Argentina","ARG",-38.416097,-63.616672,15.3704166666667,134003944,0.619916666666667
"352",2002,"Argentina","ARG",-38.416097,-63.616672,15.18375,124392348,-0.186666666666667
"353",2003,"Argentina","ARG",-38.416097,-63.616672,15.5183333333333,134631008,0.334583333333335
"354",2004,"Argentina","ARG",-38.416097,-63.616672,15.4421666666667,157043391,-0.0761666666666674
"355",2005,"Argentina","ARG",-38.416097,-63.616672,15.1128333333333,161434200,-0.329333333333333
"356",2006,"Argentina","ARG",-38.416097,-63.616672,15.5610833333333,174608992,0.448249999999998
"357",2007,"Argentina","ARG",-38.416097,-63.616672,14.6280833333333,174245760,-0.933
"358",2008,"Argentina","ARG",-38.416097,-63.616672,15.476,188106000,0.847916666666668
"359",2009,"Argentina","ARG",-38.416097,-63.616672,15.5344166666667,178949200,0.0584166666666661
"360",2010,"Argentina","ARG",-38.416097,-63.616672,15.0788333333333,186733136,-0.455583333333333
"361",2011,"Argentina","ARG",-38.416097,-63.616672,15.3396666666667,190273774,0.260833333333332
"362",2012,"Argentina","ARG",-38.416097,-63.616672,15.689,191714848,0.349333333333334
"363",2013,"Argentina","ARG",-38.416097,-63.616672,14.457125,190151693,-1.231875
"364",1951,"Armenia","ARM",40.069099,45.038189,8.74158333333333,3708095,0.528583333333332
"365",1952,"Armenia","ARM",40.069099,45.038189,9.21,3970888,0.468416666666668
"366",1953,"Armenia","ARM",40.069099,45.038189,8.36875,4201084,-0.841250000000002
"367",1954,"Armenia","ARM",40.069099,45.038189,8.93691666666667,4588378,0.568166666666668
"368",1955,"Armenia","ARM",40.069099,45.038189,9.96816666666667,5202881,1.03125
"369",1956,"Armenia","ARM",40.069099,45.038189,7.76533333333333,5704474,-2.20283333333333
"370",1957,"Armenia","ARM",40.069099,45.038189,8.97233333333333,6242543,1.207
"371",1958,"Armenia","ARM",40.069099,45.038189,8.97025,6663257,-0.00208333333333321
"372",1959,"Armenia","ARM",40.069099,45.038189,7.9675,7005695,-1.00275
"373",1960,"Armenia","ARM",40.069099,45.038189,9.27325,7294137,1.30575
"374",1961,"Armenia","ARM",40.069099,45.038189,9.482,7522256,0.208749999999998
"375",1962,"Armenia","ARM",40.069099,45.038189,9.98208333333333,7895004,0.500083333333334
"376",1963,"Armenia","ARM",40.069099,45.038189,9.273,8466814,-0.709083333333334
"377",1964,"Armenia","ARM",40.069099,45.038189,8.05766666666667,9004413,-1.21533333333333
"378",1965,"Armenia","ARM",40.069099,45.038189,8.49608333333333,9552024,0.438416666666667
"379",1966,"Armenia","ARM",40.069099,45.038189,10.841,10087520,0
"380",1967,"Armenia","ARM",40.069099,45.038189,8.08708333333333,10547991,-2.75391666666667
"381",1968,"Armenia","ARM",40.069099,45.038189,8.90658333333333,10844310,0.819500000000001
"382",1969,"Armenia","ARM",40.069099,45.038189,8.23083333333333,11293598,-0.675750000000001
"383",1970,"Armenia","ARM",40.069099,45.038189,9.84658333333333,11878795,1.61575
"384",1971,"Armenia","ARM",40.069099,45.038189,9.10541666666667,12609814,-0.741166666666667
"385",1972,"Armenia","ARM",40.069099,45.038189,7.78916666666667,13271544,-1.31625
"386",1973,"Armenia","ARM",40.069099,45.038189,8.20716666666667,13836666,0.418000000000001
"387",1974,"Armenia","ARM",40.069099,45.038189,8.31433333333333,14368401,0.107166666666666
"388",1975,"Armenia","ARM",40.069099,45.038189,8.993,15108327,0.678666666666667
"389",1976,"Armenia","ARM",40.069099,45.038189,8.34508333333333,15693107,-0.647916666666667
"390",1977,"Armenia","ARM",40.069099,45.038189,8.69208333333333,16230133,0.347000000000001
"391",1978,"Armenia","ARM",40.069099,45.038189,9.04766666666667,16789541,0.355583333333334
"392",1979,"Armenia","ARM",40.069099,45.038189,10.1464166666667,16930516,1.09875
"393",1980,"Armenia","ARM",40.069099,45.038189,9.35858333333333,17599817,-0.787833333333333
"394",1981,"Armenia","ARM",40.069099,45.038189,9.80541666666667,17269424,0.446833333333332
"395",1982,"Armenia","ARM",40.069099,45.038189,8.27433333333333,17596807,-1.53108333333333
"396",1983,"Armenia","ARM",40.069099,45.038189,9.00058333333333,17851672,0.72625
"397",1984,"Armenia","ARM",40.069099,45.038189,9.06775,18014687,0.067166666666667
"398",1985,"Armenia","ARM",40.069099,45.038189,9.17475,19429187,0.106999999999999
"399",1986,"Armenia","ARM",40.069099,45.038189,9.30683333333333,19486296,0.132083333333334
"400",1987,"Armenia","ARM",40.069099,45.038189,8.99666666666667,19413314,-0.310166666666666
"401",1988,"Armenia","ARM",40.069099,45.038189,8.62608333333333,19935527,-0.370583333333334
"402",1989,"Armenia","ARM",40.069099,45.038189,9.78583333333333,19496076,1.15975
"403",1990,"Armenia","ARM",40.069099,45.038189,9.25808333333333,18211937,-0.527749999999999
"404",1991,"Armenia","ARM",40.069099,45.038189,9.37258333333333,18920038,0.1145
"405",1992,"Armenia","ARM",40.069099,45.038189,7.61466666666667,5859852,-1.75791666666667
"406",1993,"Armenia","ARM",40.069099,45.038189,7.76966666666667,2573629,0.155
"407",1994,"Armenia","ARM",40.069099,45.038189,9.02125,2714748,1.25158333333333
"408",1995,"Armenia","ARM",40.069099,45.038189,9.89216666666667,3432276,0.870916666666668
"409",1996,"Armenia","ARM",40.069099,45.038189,9.81916666666667,2592741,-0.0730000000000022
"410",1997,"Armenia","ARM",40.069099,45.038189,9.24633333333333,3266242,-0.572833333333334
"411",1998,"Armenia","ARM",40.069099,45.038189,10.4484166666667,3396642,1.20208333333333
"412",1999,"Armenia","ARM",40.069099,45.038189,10.331,3048121,-0.117416666666667
"413",2000,"Armenia","ARM",40.069099,45.038189,9.91816666666667,3491407,-0.412833333333332
"414",2001,"Armenia","ARM",40.069099,45.038189,10.4434166666667,3532701,0.52525
"415",2002,"Armenia","ARM",40.069099,45.038189,9.605,3076793,-0.838416666666669
"416",2003,"Armenia","ARM",40.069099,45.038189,9.42308333333333,3455560,-0.181916666666666
"417",2004,"Armenia","ARM",40.069099,45.038189,9.72016666666667,3691197,0.297083333333333
"418",2005,"Armenia","ARM",40.069099,45.038189,9.73541666666667,4376169,0.0152500000000018
"419",2006,"Armenia","ARM",40.069099,45.038189,10.0535,4401590,0.318083333333332
"420",2007,"Armenia","ARM",40.069099,45.038189,9.53525,5100210,-0.51825
"421",2008,"Armenia","ARM",40.069099,45.038189,9.70675,5574790,0.1715
"422",2009,"Armenia","ARM",40.069099,45.038189,9.84208333333333,4363332,0.135333333333334
"423",2010,"Armenia","ARM",40.069099,45.038189,11.5095,4252750,1.66741666666667
"424",2011,"Armenia","ARM",40.069099,45.038189,9.136,4968878,-2.3735
"425",2012,"Armenia","ARM",40.069099,45.038189,10.35075,5748252,1.21475
"426",2013,"Armenia","ARM",40.069099,45.038189,11.34375,5535004,0.993
"427",1951,"Aruba","ABW",12.52111,-69.968338,28.1816666666667,645962,0.69316666666667
"428",1952,"Aruba","ABW",12.52111,-69.968338,28.5058333333333,372977,0.324166666666667
"429",1953,"Aruba","ABW",12.52111,-69.968338,28.4514166666667,431663,-0.0544166666666683
"430",1954,"Aruba","ABW",12.52111,-69.968338,28.0576666666667,873142,-0.393749999999997
"431",1955,"Aruba","ABW",12.52111,-69.968338,27.68975,722234,-0.36791666666667
"432",1956,"Aruba","ABW",12.52111,-69.968338,27.85525,934078,0.165500000000002
"433",1957,"Aruba","ABW",12.52111,-69.968338,28.03825,637987,0.183
"434",1958,"Aruba","ABW",12.52111,-69.968338,28.8369166666667,558852,0.798666666666666
"435",1959,"Aruba","ABW",12.52111,-69.968338,28.187,719371,-0.649916666666666
"436",1960,"Aruba","ABW",12.52111,-69.968338,28.2535833333333,618561,0.0665833333333339
"437",1961,"Aruba","ABW",12.52111,-69.968338,28.0728333333333,645553,-0.18075
"438",1962,"Aruba","ABW",12.52111,-69.968338,28.286,708942,0.213166666666666
"439",1963,"Aruba","ABW",12.52111,-69.968338,28.31725,679088,0.03125
"440",1964,"Aruba","ABW",12.52111,-69.968338,28.0764166666667,660275,-0.240833333333335
"441",1965,"Aruba","ABW",12.52111,-69.968338,28.04675,592387,-0.0296666666666674
"442",1966,"Aruba","ABW",12.52111,-69.968338,28.2411666666667,553944,0
"443",1967,"Aruba","ABW",12.52111,-69.968338,27.95475,682359,-0.286416666666664
"444",1968,"Aruba","ABW",12.52111,-69.968338,28.1143333333333,634510,0.159583333333334
"445",1969,"Aruba","ABW",12.52111,-69.968338,28.631,830405,0.516666666666666
"446",1970,"Aruba","ABW",12.52111,-69.968338,28.3693333333333,928761,-0.261666666666667
"447",1971,"Aruba","ABW",12.52111,-69.968338,27.89,808321,-0.479333333333333
"448",1972,"Aruba","ABW",12.52111,-69.968338,28.3523333333333,783783,0.462333333333333
"449",1973,"Aruba","ABW",12.52111,-69.968338,28.3318333333333,869461,-0.020500000000002
"450",1974,"Aruba","ABW",12.52111,-69.968338,27.70025,788077,-0.631583333333332
"451",1975,"Aruba","ABW",12.52111,-69.968338,27.94325,570712,0.242999999999999
"452",1976,"Aruba","ABW",12.52111,-69.968338,27.8100833333333,1219127,-0.133166666666664
"453",1977,"Aruba","ABW",12.52111,-69.968338,28.4544166666667,636760,0.644333333333332
"454",1978,"Aruba","ABW",12.52111,-69.968338,28.3915833333333,542289,-0.0628333333333337
"455",1979,"Aruba","ABW",12.52111,-69.968338,28.4323333333333,568871,0.0407500000000027
"456",1980,"Aruba","ABW",12.52111,-69.968338,28.6269166666667,585435,0.19458333333333
"457",1981,"Aruba","ABW",12.52111,-69.968338,28.44825,557625,-0.178666666666665
"458",1982,"Aruba","ABW",12.52111,-69.968338,28.2465,623468,-0.201750000000001
"459",1983,"Aruba","ABW",12.52111,-69.968338,28.687,320425,0.4405
"460",1984,"Aruba","ABW",12.52111,-69.968338,28.1981666666667,800142,-0.488833333333332
"461",1985,"Aruba","ABW",12.52111,-69.968338,27.8856666666667,936532,-0.312500000000004
"462",1986,"Aruba","ABW",12.52111,-69.968338,27.9893333333333,179536,0.103666666666669
"463",1987,"Aruba","ABW",12.52111,-69.968338,28.8594166666667,447008,0.870083333333334
"464",1988,"Aruba","ABW",12.52111,-69.968338,28.3499166666667,611888,-0.509500000000003
"465",1989,"Aruba","ABW",12.52111,-69.968338,28.1345833333333,648528,-0.215333333333334
"466",1990,"Aruba","ABW",12.52111,-69.968338,28.2433333333333,487312,0.108750000000001
"467",1991,"Aruba","ABW",12.52111,-69.968338,28.3430833333333,531280,0.0997500000000002
"468",1992,"Aruba","ABW",12.52111,-69.968338,28.49875,538608,0.155666666666669
"469",1993,"Aruba","ABW",12.52111,-69.968338,28.5891666666667,648528,0.0904166666666661
"470",1994,"Aruba","ABW",12.52111,-69.968338,28.48225,659520,-0.106916666666667
"471",1995,"Aruba","ABW",12.52111,-69.968338,28.7364166666667,707152,0.254166666666666
"472",1996,"Aruba","ABW",12.52111,-69.968338,28.4795833333333,725472,-0.256833333333333
"473",1997,"Aruba","ABW",12.52111,-69.968338,28.7633333333333,758448,0.283750000000001
"474",1998,"Aruba","ABW",12.52111,-69.968338,28.9825,806080,0.219166666666666
"475",1999,"Aruba","ABW",12.52111,-69.968338,28.1979166666667,809744,-0.784583333333337
"476",2000,"Aruba","ABW",12.52111,-69.968338,28.128,2377936,-0.0699166666666642
"477",2001,"Aruba","ABW",12.52111,-69.968338,28.6309166666667,2407248,0.502916666666668
"478",2002,"Aruba","ABW",12.52111,-69.968338,28.84925,2436560,0.218333333333334
"479",2003,"Aruba","ABW",12.52111,-69.968338,28.8496666666667,2561136,0.000416666666666288
"480",2004,"Aruba","ABW",12.52111,-69.968338,28.506,2616096,-0.343666666666667
"481",2005,"Aruba","ABW",12.52111,-69.968338,28.77225,2718688,0.266249999999999
"482",2006,"Aruba","ABW",12.52111,-69.968338,28.8046666666667,2715024,0.0324166666666663
"483",2007,"Aruba","ABW",12.52111,-69.968338,28.8228333333333,2821280,0.0181666666666658
"484",2008,"Aruba","ABW",12.52111,-69.968338,28.45025,2656400,-0.372583333333331
"485",2009,"Aruba","ABW",12.52111,-69.968338,28.832,2627088,0.38175
"486",2010,"Aruba","ABW",12.52111,-69.968338,28.9683333333333,2506176,0.136333333333333
"487",2011,"Aruba","ABW",12.52111,-69.968338,28.5133333333333,2498848,-0.455000000000002
"488",2012,"Aruba","ABW",12.52111,-69.968338,28.6523333333333,1348352,0.139000000000003
"489",2013,"Aruba","ABW",12.52111,-69.968338,28.54125,861040,-0.111083333333337
"490",1951,"Australia","AUS",-25.274398,133.775136,21.557,59029376,0.234083333333331
"491",1952,"Australia","AUS",-25.274398,133.775136,21.487,60201351,-0.0700000000000003
"492",1953,"Australia","AUS",-25.274398,133.775136,21.4745833333333,59434623,-0.0124166666666667
"493",1954,"Australia","AUS",-25.274398,133.775136,21.5586666666667,67838562,0.0840833333333357
"494",1955,"Australia","AUS",-25.274398,133.775136,21.5630833333333,70674171,0.00441666666666762
"495",1956,"Australia","AUS",-25.274398,133.775136,21.006,73029529,-0.557083333333335
"496",1957,"Australia","AUS",-25.274398,133.775136,21.9026666666667,74516370,0.896666666666665
"497",1958,"Australia","AUS",-25.274398,133.775136,21.99725,77608251,0.0945833333333361
"498",1959,"Australia","AUS",-25.274398,133.775136,22.0981666666667,83708157,0.100916666666667
"499",1960,"Australia","AUS",-25.274398,133.775136,21.2105,88118900,-0.887666666666668
"500",1961,"Australia","AUS",-25.274398,133.775136,21.96425,90503896,0.75375
"501",1962,"Australia","AUS",-25.274398,133.775136,21.8029166666667,94823455,-0.161333333333332
"502",1963,"Australia","AUS",-25.274398,133.775136,21.6978333333333,100934264,-0.105083333333333
"503",1964,"Australia","AUS",-25.274398,133.775136,21.65075,108875767,-0.0470833333333367
"504",1965,"Australia","AUS",-25.274398,133.775136,22.0920833333333,120852669,0.441333333333336
"505",1966,"Australia","AUS",-25.274398,133.775136,21.361,120219302,0
"506",1967,"Australia","AUS",-25.274398,133.775136,21.6254166666667,129144212,0.264416666666666
"507",1968,"Australia","AUS",-25.274398,133.775136,21.4621666666667,134496900,-0.163249999999998
"508",1969,"Australia","AUS",-25.274398,133.775136,21.8475833333333,142123802,0.385416666666664
"509",1970,"Australia","AUS",-25.274398,133.775136,21.77575,147479769,-0.0718333333333341
"510",1971,"Australia","AUS",-25.274398,133.775136,21.6543333333333,152629536,-0.121416666666665
"511",1972,"Australia","AUS",-25.274398,133.775136,22.0120833333333,157335545,0.357749999999999
"512",1973,"Australia","AUS",-25.274398,133.775136,22.41275,170827394,0.400666666666666
